start_region_table
00:00:00.0 00:00:00.9 00
00:00:00.9 00:00:01.9 01
00:00:01.9 00:00:03.3 02
00:00:03.3 00:00:04.8 03
00:00:04.8 00:00:06.1 04
00:00:06.1 00:00:07.5 05
00:00:07.5 00:00:08.9 06
00:00:08.9 00:00:10.3 07
00:00:10.3 00:00:11.7 08
00:00:11.7 00:00:13.1 09
00:00:13.1 00:00:14.5 10
00:00:14.5 00:00:15.8 11
00:00:15.8 00:00:17.3 12
00:00:17.3 00:00:18.6 13
00:00:18.6 00:00:20.3 14
00:00:20.3 00:00:21.6 15
00:00:21.6 00:00:23.2 16
00:00:23.2 00:00:24.9 17
00:00:24.9 00:00:26.4 18
00:00:26.4 00:00:28.1 19
00:00:28.1 00:00:29.5 20
00:00:29.5 00:00:31.0 21
00:00:31.0 00:00:32.8 22
00:00:32.8 00:00:34.7 23
00:00:34.7 00:00:36.6 24
00:00:36.6 00:00:38.6 25
00:00:38.6 00:00:40.5 26
00:00:40.5 00:00:42.3 27
00:00:42.3 00:00:44.1 28
00:00:44.1 00:00:45.9 29
00:00:45.9 00:00:47.4 30
00:00:47.4 00:00:49.2 31
00:00:49.2 00:00:51.0 32
00:00:51.0 00:00:52.9 33
00:00:52.9 00:00:54.8 34
00:00:54.8 00:00:56.8 35
00:00:56.8 00:00:58.7 36
00:00:58.7 00:01:00.6 37
00:01:00.6 00:01:02.6 38
00:01:02.6 00:01:04.4 39
00:01:04.4 00:01:05.8 40
00:01:05.8 00:01:07.6 41
00:01:07.6 00:01:09.6 42
00:01:09.6 00:01:11.5 43
00:01:11.5 00:01:13.5 44
00:01:13.5 00:01:15.3 45
00:01:15.3 00:01:17.2 46
00:01:17.2 00:01:19.1 47
00:01:19.1 00:01:20.9 48
00:01:20.9 00:01:22.6 49
00:01:22.6 00:01:24.2 50
00:01:24.2 00:01:25.8 51
00:01:25.8 00:01:27.7 52
00:01:27.7 00:01:29.6 53
00:01:29.6 00:01:31.5 54
00:01:31.5 00:01:33.3 55
00:01:33.3 00:01:35.2 56
00:01:35.2 00:01:37.0 57
00:01:37.0 00:01:38.9 58
00:01:38.9 00:01:40.9 59
end_region_table
